REPORT_DATE,CUSTOMER_ID,SERVICE_ID,SERVICE_NAME,SUBSCRIPTION_STATUS
26/2/2023,60090782,4253346638,plan 4,active
26/2/2023,60098702,4566611870,plan 4,active
26/2/2023,60115336,4605869569,plan 4,active
26/2/2023,60116853,4256780957,plan 4,active
26/2/2023,60116853,4256786623,plan 4,active
26/2/2023,60116853,4256789421,plan 4,active
26/2/2023,60118833,4288689182,plan 4,active
26/2/2023,60121443,4393856144,plan 4,active
26/2/2023,60121443,4412069751,plan 4,active
26/2/2023,60121443,4412073346,plan 4,active
26/2/2023,60124316,4465489743,plan 6,active
26/2/2023,60124688,4329720768,plan 4,active
26/2/2023,60125103,4404449485,plan 4,active
26/2/2023,60125103,4545695243,plan 5,active
26/2/2023,60143066,4469546080,plan 4,active
26/2/2023,60173924,4412326416,plan 4,active
26/2/2023,60187434,4594520301,plan 4,active
26/2/2023,60196916,4257795044,plan 2,active
26/2/2023,60197180,4254169478,plan 4,active
26/2/2023,60206525,4356447454,plan 4,active
26/2/2023,60208220,4263476304,plan 4,active
26/2/2023,60209155,4253580853,plan 6,active
26/2/2023,60209155,4566209777,plan 6,active
26/2/2023,60216128,4328631146,plan 4,active
26/2/2023,60218946,4339799940,plan 2,active
26/2/2023,60247667,4359174801,plan 4,active
26/2/2023,60263306,4392256505,plan 4,active
26/2/2023,60272524,4501800821,plan 5,active
26/2/2023,60297075,4499513453,plan 4,active
26/2/2023,60311508,4603337709,plan 4,active
26/2/2023,60317174,4287869565,plan 2,active
26/2/2023,60317552,4589225254,plan 4,active
26/2/2023,60317552,4604515229,plan 4,active
26/2/2023,60380094,4593621700,plan 6,active
26/2/2023,60386579,4358992758,plan 4,active
26/2/2023,60389002,4317263580,plan 6,active
26/2/2023,60395340,4402638854,plan 4,active
26/2/2023,60399787,4526596712,plan 4,active
26/2/2023,60421259,4406398533,plan 4,active
26/2/2023,60425638,4360212382,plan 4,active
26/2/2023,60425638,4360229124,plan 4,active
26/2/2023,60428684,4547164588,plan 4,active
26/2/2023,60431250,4593391635,plan 5,active
26/2/2023,60433541,4327636824,plan 4,active
26/2/2023,60487056,4533811647,plan 4,active
26/2/2023,60530755,4484296753,plan 4,active
26/2/2023,60555804,4303381255,plan 2,active
26/2/2023,60568798,4404075060,plan 4,active
26/2/2023,60590763,4257237203,plan 2,active
26/2/2023,60596275,4616296058,plan 4,active
26/2/2023,60596275,4616325671,plan 6,active
26/2/2023,60596275,4616404341,plan 6,active
26/2/2023,60641263,4256246060,plan 4,active
26/2/2023,60641263,4337689745,plan 4,active
26/2/2023,60641263,4547132513,plan 4,active
26/2/2023,60665837,4500454722,plan 4,active
26/2/2023,60703762,4407407375,plan 4,active
26/2/2023,60716417,4606652598,plan 4,active
26/2/2023,60735657,4485609044,plan 4,active
26/2/2023,60753601,4597517357,plan 4,active
26/2/2023,60786516,4537461863,plan 4,active
26/2/2023,60788077,4573913009,plan 4,active
26/2/2023,60793935,4415438136,plan 4,active
26/2/2023,60818142,4394345083,plan 4,active
26/2/2023,60910356,4617669901,plan 4,active
26/2/2023,60910356,4617740648,plan 4,active
26/2/2023,60952217,4456044785,plan 4,active
26/2/2023,60980914,4260582747,plan 2,active
26/2/2023,60996357,4510150867,plan 4,active
26/2/2023,61013236,4500682359,plan 4,active
26/2/2023,61041303,4443196887,plan 4,active
26/2/2023,61098304,4285265455,plan 4,active
26/2/2023,61104880,4337899341,plan 4,active
26/2/2023,61133125,4254484133,plan 2,active
26/2/2023,61166507,4589936930,plan 5,active
26/2/2023,61181407,4270661421,plan 4,active
26/2/2023,61190781,4296588371,plan 2,active
26/2/2023,61190781,4296589126,plan 2,active
26/2/2023,61190781,4296589211,plan 2,active
26/2/2023,61192651,4278642162,plan 2,active
26/2/2023,61201218,4281273463,plan 4,active
26/2/2023,61216210,4460791207,plan 4,active
26/2/2023,61217376,4534227909,plan 4,active
26/2/2023,61230699,4303109748,plan 2,active
26/2/2023,61230699,4467515469,plan 5,active
26/2/2023,61238450,4329089706,plan 4,active
26/2/2023,61245620,4314615872,plan 4,active
26/2/2023,725378,4344862714,plan 4,active
26/2/2023,733220,4436018397,plan 4,active
26/2/2023,754210,4376014007,plan 4,active
26/2/2023,765582,4437372711,plan 5,active
26/2/2023,795086,4476326736,plan 4,active
26/2/2023,829864,4492028083,plan 4,active
26/2/2023,842072,4511780831,plan 4,active
26/2/2023,847438,4519156485,plan 4,active
26/2/2023,870980,4564290143,plan 5,active
26/2/2023,894570,4610791214,plan 4,active
27/2/2023,60008886,4619107959,plan 4,active
27/2/2023,60019807,4608710337,plan 5,active
27/2/2023,60027429,4364694117,plan 4,active
27/2/2023,60032125,4361057413,plan 4,active
27/2/2023,60054993,4494644185,plan 4,active
27/2/2023,60061895,4259992372,plan 4,active
27/2/2023,60072138,4427604715,plan 4,active
27/2/2023,60090782,4253346638,plan 4,active
27/2/2023,60098702,4566611870,plan 4,active
27/2/2023,60115336,4605869569,plan 4,active
27/2/2023,60116853,4256780957,plan 4,active
27/2/2023,60116853,4256786623,plan 4,active
27/2/2023,60116853,4256789421,plan 4,active
27/2/2023,60118833,4288689182,plan 4,active
27/2/2023,60121443,4393856144,plan 4,active
27/2/2023,60121443,4412069751,plan 4,active
27/2/2023,60121443,4412073346,plan 4,active
27/2/2023,60124316,4465489743,plan 6,active
27/2/2023,60124688,4329720768,plan 4,active
27/2/2023,60125103,4404449485,plan 4,active
27/2/2023,60125103,4545695243,plan 5,active
27/2/2023,60143066,4469546080,plan 4,active
27/2/2023,60173924,4412326416,plan 4,active
27/2/2023,60187434,4594520301,plan 4,active
27/2/2023,60196916,4257795044,plan 2,active
27/2/2023,60197180,4254169478,plan 4,active
27/2/2023,60206525,4356447454,plan 4,active
27/2/2023,60208220,4263476304,plan 4,active
27/2/2023,60209155,4253580853,plan 6,active
27/2/2023,60209155,4566209777,plan 6,active
27/2/2023,60216128,4328631146,plan 4,active
27/2/2023,60218946,4339799940,plan 2,active
27/2/2023,60247667,4359174801,plan 4,active
27/2/2023,60263306,4392256505,plan 4,active
27/2/2023,60272524,4501800821,plan 5,active
27/2/2023,60297075,4499513453,plan 4,active
27/2/2023,60311508,4603337709,plan 4,active
27/2/2023,60317174,4287869565,plan 2,active
27/2/2023,60317552,4589225254,plan 4,active
27/2/2023,60317552,4604515229,plan 4,active
27/2/2023,60380094,4593621700,plan 6,active
27/2/2023,60386579,4358992758,plan 4,active
27/2/2023,60389002,4317263580,plan 6,active
27/2/2023,60395340,4402638854,plan 4,active
27/2/2023,60399787,4526596712,plan 4,active
27/2/2023,60421259,4406398533,plan 4,active
27/2/2023,60425638,4360212382,plan 4,active
27/2/2023,60425638,4360229124,plan 4,active
27/2/2023,60428684,4547164588,plan 4,active
27/2/2023,60431250,4593391635,plan 5,active
27/2/2023,60433541,4327636824,plan 4,active
27/2/2023,60487056,4533811647,plan 4,active
27/2/2023,60530755,4484296753,plan 4,active
27/2/2023,60555804,4303381255,plan 2,active
27/2/2023,60568798,4404075060,plan 4,active
27/2/2023,60590763,4257237203,plan 2,active
27/2/2023,60596275,4616296058,plan 4,active
27/2/2023,60596275,4616325671,plan 6,active
27/2/2023,60596275,4616404341,plan 6,active
27/2/2023,60641263,4256246060,plan 4,active
27/2/2023,60641263,4337689745,plan 4,active
27/2/2023,60641263,4547132513,plan 4,active
27/2/2023,60665837,4500454722,plan 4,active
27/2/2023,60703762,4407407375,plan 4,active
27/2/2023,60716417,4606652598,plan 4,active
27/2/2023,60735657,4485609044,plan 4,active
27/2/2023,60753601,4597517357,plan 4,active
27/2/2023,60786516,4537461863,plan 4,active
27/2/2023,60788077,4573913009,plan 4,active
27/2/2023,60793935,4415438136,plan 4,active
27/2/2023,60818142,4394345083,plan 4,active
27/2/2023,60910356,4617669901,plan 4,active
27/2/2023,60910356,4617740648,plan 4,active
27/2/2023,60952217,4456044785,plan 4,active
27/2/2023,60980914,4260582747,plan 2,active
27/2/2023,60996357,4510150867,plan 4,active
27/2/2023,61013236,4500682359,plan 4,active
27/2/2023,61041303,4443196887,plan 4,active
27/2/2023,61098304,4285265455,plan 4,active
27/2/2023,61104880,4337899341,plan 4,active
27/2/2023,61133125,4254484133,plan 2,active
27/2/2023,61166507,4589936930,plan 5,active
27/2/2023,61181407,4270661421,plan 4,active
27/2/2023,61190781,4296588371,plan 2,active
27/2/2023,61190781,4296589126,plan 2,active
27/2/2023,61190781,4296589211,plan 2,active
27/2/2023,61192651,4278642162,plan 2,active
27/2/2023,61201218,4281273463,plan 4,active
27/2/2023,61216210,4460791207,plan 4,active
27/2/2023,61217376,4534227909,plan 4,active
27/2/2023,61230699,4303109748,plan 2,active
27/2/2023,61230699,4467515469,plan 5,active
27/2/2023,61238450,4329089706,plan 4,active
27/2/2023,61245620,4314615872,plan 4,active
27/2/2023,725378,4344862714,plan 4,active
27/2/2023,733220,4436018397,plan 4,active
27/2/2023,754210,4376014007,plan 4,active
27/2/2023,765582,4437372711,plan 5,active
27/2/2023,795086,4476326736,plan 4,active
27/2/2023,829864,4492028083,plan 4,active
27/2/2023,842072,4511780831,plan 4,active
27/2/2023,847438,4519156485,plan 4,active
27/2/2023,870980,4564290143,plan 5,active
27/2/2023,894570,4610791214,plan 4,active
28/2/2023,60008886,4619107959,plan 4,active
28/2/2023,60019807,4608710337,plan 5,active
28/2/2023,60022438,4621744780,plan 4,active
28/2/2023,60027429,4364694117,plan 4,active
28/2/2023,60032125,4361057413,plan 4,active
28/2/2023,60054993,4494644185,plan 4,active
28/2/2023,60061895,4259992372,plan 4,active
28/2/2023,60072138,4427604715,plan 4,active
28/2/2023,60090782,4253346638,plan 4,active
28/2/2023,60098702,4566611870,plan 4,active
28/2/2023,60115336,4605869569,plan 4,active
28/2/2023,60116853,4256780957,plan 4,active
28/2/2023,60116853,4256786623,plan 4,active
28/2/2023,60116853,4256789421,plan 4,active
28/2/2023,60118833,4288689182,plan 4,active
28/2/2023,60121443,4393856144,plan 4,active
28/2/2023,60121443,4412069751,plan 4,active
28/2/2023,60121443,4412073346,plan 4,active
28/2/2023,60124316,4465489743,plan 6,active
28/2/2023,60124688,4329720768,plan 4,active
28/2/2023,60125103,4404449485,plan 4,active
28/2/2023,60125103,4545695243,plan 5,active
28/2/2023,60143066,4469546080,plan 4,active
28/2/2023,60173924,4412326416,plan 4,active
28/2/2023,60187434,4594520301,plan 4,active
28/2/2023,60196916,4257795044,plan 2,active
28/2/2023,60197180,4254169478,plan 4,active
28/2/2023,60206525,4356447454,plan 4,active
28/2/2023,60208220,4263476304,plan 4,active
28/2/2023,60209155,4253580853,plan 6,active
28/2/2023,60209155,4566209777,plan 6,active
28/2/2023,60216128,4328631146,plan 4,active
28/2/2023,60218946,4339799940,plan 2,active
28/2/2023,60247667,4359174801,plan 4,active
28/2/2023,60263306,4392256505,plan 4,active
28/2/2023,60272524,4501800821,plan 5,active
28/2/2023,60297075,4499513453,plan 4,active
28/2/2023,60311508,4603337709,plan 4,active
28/2/2023,60317174,4287869565,plan 2,active
28/2/2023,60317552,4589225254,plan 4,active
28/2/2023,60317552,4604515229,plan 4,active
28/2/2023,60380094,4593621700,plan 6,active
28/2/2023,60386579,4358992758,plan 4,active
28/2/2023,60389002,4317263580,plan 6,active
28/2/2023,60395340,4402638854,plan 4,active
28/2/2023,60399787,4526596712,plan 4,active
28/2/2023,60421259,4406398533,plan 4,active
28/2/2023,60425638,4360212382,plan 4,active
28/2/2023,60425638,4360229124,plan 4,active
28/2/2023,60428684,4547164588,plan 4,active
28/2/2023,60431250,4593391635,plan 5,active
28/2/2023,60433541,4327636824,plan 4,active
28/2/2023,60487056,4533811647,plan 4,active
28/2/2023,60530755,4484296753,plan 4,active
28/2/2023,60555804,4303381255,plan 2,active
28/2/2023,60568798,4404075060,plan 4,active
28/2/2023,60590763,4257237203,plan 2,active
28/2/2023,60596275,4616296058,plan 4,active
28/2/2023,60596275,4616325671,plan 6,active
28/2/2023,60596275,4616404341,plan 6,active
28/2/2023,60641263,4256246060,plan 4,active
28/2/2023,60641263,4337689745,plan 4,active
28/2/2023,60641263,4547132513,plan 4,active
28/2/2023,60665837,4500454722,plan 4,active
28/2/2023,60703762,4407407375,plan 4,active
28/2/2023,60716417,4606652598,plan 4,active
28/2/2023,60735657,4485609044,plan 4,active
28/2/2023,60753601,4597517357,plan 4,active
28/2/2023,60786516,4537461863,plan 4,active
28/2/2023,60788077,4573913009,plan 4,active
28/2/2023,60793935,4415438136,plan 4,active
28/2/2023,60818142,4394345083,plan 4,active
28/2/2023,60910356,4617669901,plan 4,active
28/2/2023,60910356,4617740648,plan 4,active
28/2/2023,60952217,4456044785,plan 4,active
28/2/2023,60980914,4260582747,plan 2,active
28/2/2023,60996357,4510150867,plan 4,active
28/2/2023,61013236,4500682359,plan 4,active
28/2/2023,61041303,4443196887,plan 4,active
28/2/2023,61098304,4285265455,plan 4,active
28/2/2023,61104880,4337899341,plan 4,active
28/2/2023,61133125,4254484133,plan 2,active
28/2/2023,61166507,4589936930,plan 5,active
28/2/2023,61181407,4270661421,plan 4,active
28/2/2023,61190781,4296588371,plan 2,active
28/2/2023,61190781,4296589126,plan 2,active
28/2/2023,61190781,4296589211,plan 2,active
28/2/2023,61192651,4278642162,plan 2,active
28/2/2023,61201218,4281273463,plan 4,active
28/2/2023,61216210,4460791207,plan 4,active
28/2/2023,61217376,4534227909,plan 4,active
28/2/2023,61230699,4303109748,plan 2,active
28/2/2023,61230699,4467515469,plan 5,active
28/2/2023,61238450,4329089706,plan 4,active
28/2/2023,61245620,4314615872,plan 4,active
28/2/2023,725378,4344862714,plan 4,active
28/2/2023,733220,4436018397,plan 4,active
28/2/2023,754210,4376014007,plan 4,active
28/2/2023,765582,4437372711,plan 5,active
28/2/2023,795086,4476326736,plan 4,active
28/2/2023,829864,4492028083,plan 4,active
28/2/2023,842072,4511780831,plan 4,active
28/2/2023,847438,4519156485,plan 4,active
28/2/2023,870980,4564290143,plan 5,active
28/2/2023,894570,4610791214,plan 4,active
28/2/2023,894842,4620881154,plan 4,active
28/2/2023,60991295,4623331168,plan 4,active
28/2/2023,60022438,4619971464,plan 4,active
23/2/2023,60019807,4608710337,plan 5,active
23/2/2023,60027429,4364694117,plan 4,active
23/2/2023,60032125,4361057413,plan 4,active
23/2/2023,60054993,4494644185,plan 4,active
23/2/2023,60061895,4259992372,plan 4,active
23/2/2023,60072138,4427604715,plan 4,active
23/2/2023,60090782,4253346638,plan 4,active
23/2/2023,60098702,4566611870,plan 4,active
23/2/2023,60115336,4605869569,plan 4,active
23/2/2023,60116853,4256780957,plan 4,active
23/2/2023,60116853,4256786623,plan 4,active
23/2/2023,60116853,4256789421,plan 4,active
23/2/2023,60118833,4288689182,plan 4,active
23/2/2023,60121443,4393856144,plan 4,active
23/2/2023,60121443,4412069751,plan 4,active
23/2/2023,60121443,4412073346,plan 4,active
23/2/2023,60124316,4465489743,plan 6,active
23/2/2023,60124688,4329720768,plan 4,active
23/2/2023,60125103,4404449485,plan 4,active
23/2/2023,60125103,4545695243,plan 5,active
23/2/2023,60143066,4469546080,plan 4,active
23/2/2023,60173924,4412326416,plan 4,active
23/2/2023,60187434,4594520301,plan 4,active
23/2/2023,60196916,4257795044,plan 2,active
23/2/2023,60197180,4254169478,plan 4,active
23/2/2023,60206525,4356447454,plan 4,active
23/2/2023,60208220,4263476304,plan 4,active
23/2/2023,60209155,4253580853,plan 6,active
23/2/2023,60209155,4566209777,plan 6,active
23/2/2023,60216128,4328631146,plan 4,active
23/2/2023,60218946,4339799940,plan 2,active
23/2/2023,60247667,4359174801,plan 4,active
23/2/2023,60263306,4392256505,plan 4,active
23/2/2023,60272524,4501800821,plan 5,active
23/2/2023,60297075,4499513453,plan 4,active
23/2/2023,60311508,4603337709,plan 4,active
23/2/2023,60317174,4287869565,plan 2,active
23/2/2023,60317552,4589225254,plan 4,active
23/2/2023,60317552,4604515229,plan 4,active
23/2/2023,60380094,4589675476,plan 4,active
23/2/2023,60380094,4593621700,plan 6,active
23/2/2023,60386579,4358992758,plan 4,active
23/2/2023,60389002,4317263580,plan 6,active
23/2/2023,60395340,4402638854,plan 4,active
23/2/2023,60399787,4526596712,plan 4,active
23/2/2023,60421259,4406398533,plan 4,active
23/2/2023,60425638,4360212382,plan 4,active
23/2/2023,60425638,4360229124,plan 4,active
23/2/2023,60428684,4547164588,plan 4,active
23/2/2023,60431250,4593391635,plan 5,active
23/2/2023,60433541,4327636824,plan 4,active
23/2/2023,60487056,4533811647,plan 4,active
23/2/2023,60530755,4484296753,plan 4,active
23/2/2023,60555804,4303381255,plan 2,active
23/2/2023,60568798,4404075060,plan 4,active
23/2/2023,60590763,4257237203,plan 2,active
23/2/2023,60641263,4256246060,plan 4,active
23/2/2023,60641263,4337689745,plan 4,active
23/2/2023,60641263,4547132513,plan 4,active
23/2/2023,60665837,4500454722,plan 4,active
23/2/2023,60703762,4407407375,plan 4,active
23/2/2023,60716417,4606652598,plan 4,active
23/2/2023,60735657,4485609044,plan 4,active
23/2/2023,60753601,4597517357,plan 4,active
23/2/2023,60786516,4537461863,plan 4,active
23/2/2023,60788077,4573913009,plan 4,active
23/2/2023,60793935,4415438136,plan 4,active
23/2/2023,60818142,4394345083,plan 4,active
23/2/2023,60952217,4456044785,plan 4,active
23/2/2023,60980914,4260582747,plan 2,active
23/2/2023,60996357,4510150867,plan 4,active
23/2/2023,61013236,4500682359,plan 4,active
23/2/2023,61041303,4443196887,plan 4,active
23/2/2023,61098304,4285265455,plan 4,active
23/2/2023,61104880,4337899341,plan 4,active
23/2/2023,61133125,4254484133,plan 2,active
23/2/2023,61166507,4589936930,plan 5,active
23/2/2023,61181407,4270661421,plan 4,active
23/2/2023,61190781,4296588371,plan 2,active
23/2/2023,61190781,4296589126,plan 2,active
23/2/2023,61190781,4296589211,plan 2,active
23/2/2023,61192651,4278642162,plan 2,active
23/2/2023,61201218,4281273463,plan 4,active
23/2/2023,61216210,4460791207,plan 4,active
23/2/2023,61217376,4534227909,plan 4,active
23/2/2023,61230699,4303109748,plan 2,active
23/2/2023,61230699,4467515469,plan 5,active
23/2/2023,61238450,4329089706,plan 4,active
23/2/2023,61245620,4314615872,plan 4,active
23/2/2023,725378,4344862714,plan 4,active
23/2/2023,733220,4436018397,plan 4,active
23/2/2023,754210,4376014007,plan 4,active
23/2/2023,765582,4437372711,plan 5,active
23/2/2023,795086,4476326736,plan 4,active
23/2/2023,829864,4492028083,plan 4,active
23/2/2023,842072,4511780831,plan 4,active
23/2/2023,847438,4519156485,plan 4,active
23/2/2023,870980,4564290143,plan 5,active
20/2/2023,60027429,4364694117,plan 4,active
20/2/2023,60032125,4361057413,plan 4,active
20/2/2023,60054993,4494644185,plan 4,active
20/2/2023,60061895,4259992372,plan 4,active
20/2/2023,60072138,4427604715,plan 4,active
20/2/2023,60090782,4253346638,plan 4,active
20/2/2023,60098702,4566611870,plan 4,active
20/2/2023,60116853,4256780957,plan 4,active
20/2/2023,60116853,4256786623,plan 4,active
20/2/2023,60116853,4256789421,plan 4,active
20/2/2023,60118833,4288689182,plan 4,active
20/2/2023,60121443,4393856144,plan 4,active
20/2/2023,60121443,4412069751,plan 4,active
20/2/2023,60121443,4412073346,plan 4,active
20/2/2023,60124316,4465489743,plan 6,active
20/2/2023,60124688,4329720768,plan 4,active
20/2/2023,60125103,4404449485,plan 4,active
20/2/2023,60125103,4545695243,plan 5,active
20/2/2023,60143066,4469546080,plan 4,active
20/2/2023,60173924,4412326416,plan 4,active
20/2/2023,60187434,4594520301,plan 4,active
20/2/2023,60196916,4257795044,plan 2,active
20/2/2023,60197180,4254169478,plan 4,active
20/2/2023,60206525,4356447454,plan 4,active
20/2/2023,60208220,4263476304,plan 4,active
20/2/2023,60209155,4253580853,plan 6,active
20/2/2023,60209155,4566209777,plan 6,active
20/2/2023,60216128,4328631146,plan 4,active
20/2/2023,60218946,4339799940,plan 2,active
20/2/2023,60247667,4359174801,plan 4,active
20/2/2023,60263306,4392256505,plan 4,active
20/2/2023,60272524,4501800821,plan 5,active
20/2/2023,60297075,4499513453,plan 4,active
20/2/2023,60311508,4603337709,plan 4,active
20/2/2023,60317174,4287869565,plan 2,active
20/2/2023,60317552,4589225254,plan 4,active
20/2/2023,60317552,4604515229,plan 4,active
20/2/2023,60380094,4589675476,plan 4,active
20/2/2023,60380094,4593621700,plan 6,active
20/2/2023,60386579,4358992758,plan 4,active
20/2/2023,60389002,4317263580,plan 6,active
20/2/2023,60395340,4402638854,plan 4,active
20/2/2023,60399787,4526596712,plan 4,active
20/2/2023,60421259,4406398533,plan 4,active
20/2/2023,60425638,4360212382,plan 4,active
20/2/2023,60425638,4360229124,plan 4,active
20/2/2023,60428684,4547164588,plan 4,active
20/2/2023,60431250,4593391635,plan 5,active
20/2/2023,60433541,4327636824,plan 4,active
20/2/2023,60487056,4533811647,plan 4,active
20/2/2023,60530755,4484296753,plan 4,active
20/2/2023,60555804,4303381255,plan 2,active
20/2/2023,60568798,4404075060,plan 4,active
20/2/2023,60590763,4257237203,plan 2,active
20/2/2023,60641263,4256246060,plan 4,active
20/2/2023,60641263,4337689745,plan 4,active
20/2/2023,60641263,4547132513,plan 4,active
20/2/2023,60665837,4500454722,plan 4,active
20/2/2023,60703762,4407407375,plan 4,active
20/2/2023,60735657,4485609044,plan 4,active
20/2/2023,60753601,4597517357,plan 4,active
20/2/2023,60786516,4537461863,plan 4,active
20/2/2023,60788077,4573913009,plan 4,active
20/2/2023,60793935,4415438136,plan 4,active
20/2/2023,60818142,4394345083,plan 4,active
20/2/2023,60952217,4456044785,plan 4,active
20/2/2023,60980914,4260582747,plan 2,active
20/2/2023,60996357,4510150867,plan 4,active
20/2/2023,61013236,4500682359,plan 4,active
20/2/2023,61041303,4443196887,plan 4,active
20/2/2023,61098304,4285265455,plan 4,active
20/2/2023,61104880,4337899341,plan 4,active
20/2/2023,61133125,4254484133,plan 2,active
20/2/2023,61166507,4589936930,plan 5,active
20/2/2023,61181407,4270661421,plan 4,active
20/2/2023,61190781,4296588371,plan 2,active
20/2/2023,61190781,4296589126,plan 2,active
20/2/2023,61190781,4296589211,plan 2,active
20/2/2023,61192651,4278642162,plan 2,active
20/2/2023,61201218,4281273463,plan 4,active
20/2/2023,61216210,4460791207,plan 4,active
20/2/2023,61217376,4534227909,plan 4,active
20/2/2023,61230699,4303109748,plan 2,active
20/2/2023,61230699,4467515469,plan 5,active
20/2/2023,61238450,4329089706,plan 4,active
20/2/2023,61245620,4314615872,plan 4,active
20/2/2023,725378,4344862714,plan 4,active
20/2/2023,733220,4436018397,plan 4,active
20/2/2023,754210,4376014007,plan 4,active
20/2/2023,765582,4437372711,plan 5,active
20/2/2023,795086,4476326736,plan 4,active
20/2/2023,829864,4492028083,plan 4,active
20/2/2023,842072,4511780831,plan 4,active
20/2/2023,847438,4519156485,plan 4,active
20/2/2023,870980,4564290143,plan 5,active
1/2/2023,60031361,4322629765,plan 4,active
1/2/2023,60031361,4505871183,plan 4,active
1/2/2023,60046445,4489126165,plan 4,active
1/2/2023,60050795,4254325506,plan 4,active
1/2/2023,60057898,4350606367,plan 4,active
1/2/2023,60057898,4372235056,plan 4,active
1/2/2023,60078222,4452004789,plan 4,active
1/2/2023,60079257,4401545394,plan 2,active
1/2/2023,60086083,4423990736,plan 4,active
1/2/2023,60142057,4547892763,plan 4,active
1/2/2023,60144600,4338529778,plan 4,active
1/2/2023,60144600,4338543136,plan 4,active
1/2/2023,60148187,4545866707,plan 5,active
1/2/2023,60195356,4253219858,plan 4,active
1/2/2023,60208797,4342071091,plan 4,active
1/2/2023,60208797,4342077570,plan 4,active
1/2/2023,60213566,4342835928,plan 4,active
1/2/2023,60232432,4554099232,plan 4,active
1/2/2023,60240312,4567965862,plan 5,active
1/2/2023,60240766,4333361245,plan 4,active
1/2/2023,60275806,4322231274,plan 4,active
1/2/2023,60297586,4416239921,plan 4,active
1/2/2023,60309464,4552970620,plan 4,active
1/2/2023,60309521,4354120535,plan 4,active
1/2/2023,60328453,4542960951,plan 4,active
1/2/2023,60338246,4292988840,plan 2,active
1/2/2023,60351468,4267443292,plan 4,active
1/2/2023,60368465,4417043958,plan 4,active
1/2/2023,60394903,4255555651,plan 2,active
1/2/2023,60398591,4455744145,plan 4,active
1/2/2023,60421084,4283975823,plan 4,active
1/2/2023,60427861,4506002127,plan 4,active
1/2/2023,60428062,4528628094,plan 4,active
1/2/2023,60434379,4389052025,plan 4,active
1/2/2023,60451008,4427522677,plan 6,active
1/2/2023,60467638,4317671527,plan 4,active
1/2/2023,60517475,4528887551,plan 4,active
1/2/2023,60524318,4295217913,plan 2,active
1/2/2023,60525393,4267395130,plan 2,active
1/2/2023,60533360,4257495608,plan 4,active
1/2/2023,60533360,4284583383,plan 4,active
1/2/2023,60596395,4306729027,plan 6,active
1/2/2023,60609385,4504565011,plan 4,active
1/2/2023,60609836,4538731587,plan 4,active
1/2/2023,60609836,4538731983,plan 4,active
1/2/2023,60609836,4538732116,plan 4,active
1/2/2023,60615860,4520058942,plan 4,active
1/2/2023,60615860,4520103949,plan 4,active
1/2/2023,60659265,4474349689,plan 4,active
1/2/2023,60698858,4354398763,plan 4,active
1/2/2023,60698879,4337658300,plan 6,active
1/2/2023,60698879,4337660422,plan 4,active
1/2/2023,60698879,4337664095,plan 4,active
1/2/2023,60699255,4263153512,plan 4,active
1/2/2023,60773879,4253377783,plan 2,active
1/2/2023,60837576,4414485768,plan 4,active
1/2/2023,60837576,4562384147,plan 4,active
1/2/2023,61007828,4383218560,plan 6,active
1/2/2023,61047800,4508682956,plan 4,active
1/2/2023,61048648,4411760967,plan 4,active
1/2/2023,61049466,4383201350,plan 4,active
1/2/2023,61093132,4452937334,plan 4,active
1/2/2023,61103221,4392962340,plan 4,active
1/2/2023,61131409,4337711692,plan 4,active
1/2/2023,61133679,4253604599,plan 2,active
1/2/2023,61134801,4254753264,plan 4,active
1/2/2023,61141446,4255232544,plan 2,active
1/2/2023,61186368,4274366600,plan 4,active
1/2/2023,61188078,4496259248,plan 4,active
1/2/2023,61205518,4285060648,plan 4,active
1/2/2023,61211843,4291565302,plan 4,active
1/2/2023,61212843,4288772101,plan 2,active
1/2/2023,61248136,4366775257,plan 4,active
1/2/2023,734396,4363958829,plan 4,active
1/2/2023,754984,4377092284,plan 4,active
1/2/2023,796702,4434425990,plan 6,active
1/2/2023,818653,4471834219,plan 4,active
1/2/2023,846502,4518073033,plan 4,active
1/2/2023,851863,4526795958,plan 4,active
1/2/2023,858917,4539658071,plan 4,active
1/2/2023,859030,4539854456,plan 5,active
1/2/2023,863317,4547928649,plan 4,active
2/2/2023,60031361,4322629765,plan 4,active
2/2/2023,60031361,4505871183,plan 4,active
2/2/2023,60046445,4489126165,plan 4,active
2/2/2023,60050795,4254325506,plan 4,active
2/2/2023,60057898,4350606367,plan 4,active
2/2/2023,60057898,4372235056,plan 4,active
2/2/2023,60078222,4452004789,plan 4,active
2/2/2023,60079257,4401545394,plan 2,active
2/2/2023,60086083,4423990736,plan 4,active
2/2/2023,60142057,4547892763,plan 4,active
2/2/2023,60144600,4338529778,plan 4,active
2/2/2023,60144600,4338543136,plan 4,active
2/2/2023,60148187,4545866707,plan 5,active
2/2/2023,60195356,4253219858,plan 4,active
2/2/2023,60208797,4342071091,plan 4,active
2/2/2023,60208797,4342077570,plan 4,active
2/2/2023,60213566,4342835928,plan 4,active
2/2/2023,60232432,4554099232,plan 4,active
2/2/2023,60240312,4567965862,plan 5,active
2/2/2023,60240766,4333361245,plan 4,active
2/2/2023,60275806,4322231274,plan 4,active
2/2/2023,60297586,4416239921,plan 4,active
2/2/2023,60309464,4552970620,plan 4,active
2/2/2023,60309521,4354120535,plan 4,active
