"REPORT_DATE","SERVICE_ID","ORDER_TYPE","ORDER_TYPE_L2"
2023-01-15,"4535739842",sign up,new
2023-01-16,"4538083175",sign up,new
2023-01-17,"4539492163",sign up,new
2023-01-17,"4539760347",sign up,transfer
2023-01-18,"4541208882",sign up,new
2023-01-18,"4541849890",sign up,new
2023-01-19,"4543094192",sign up,new
2023-01-19,"4543625575",sign up,new
2023-01-20,"4545183095",sign up,new
2023-01-20,"4545272677",sign up,transfer
2023-01-21,"4546587292",sign up,new
2023-01-21,"4548081656",sign up,transfer
2023-01-22,"4548330123",sign up,transfer
2023-01-22,"4549235343",sign up,transfer
2023-01-22,"4549572736",sign up,new
2023-01-23,"4523109763",terminate,terminate
2023-01-23,"4551438707",sign up,new
2023-01-23,"4551727552",sign up,new
2023-01-24,"4552161226",sign up,transfer
2023-01-24,"4553398493",sign up,new
2023-01-24,"4553611238",sign up,new
2023-01-25,"4554579550",sign up,new
2023-01-26,"4555713471",sign up,new
2023-01-28,"4561128294",sign up,new
2023-01-29,"4555713471",sign up,new
2023-01-29,"4562490269",sign up,new
2023-01-29,"4562771444",sign up,new
2023-01-30,"4501930234",terminate,terminate
2023-01-30,"4564004712",sign up,new
2023-01-30,"4564521073",sign up,new
2023-02-01,"4568001595",sign up,new
2023-02-02,"4570269482",sign up,new
2023-01-31,"4501930234",terminate,terminate
2023-01-31,"4566260051",sign up,new
2023-02-04,"4572721056",sign up,new
2023-02-05,"4574179018",sign up,new
2023-02-06,"4576319054",sign up,new
2023-02-06,"4576977223",sign up,new
2023-02-06,"4576989731",sign up,new
2023-02-06,"4577182634",sign up,transfer
2023-02-06,"4577762337",sign up,transfer
2023-02-06,"4577872593",sign up,new
2023-02-07,"4577872593",sign up,new
2023-02-07,"4578398599",sign up,new
2023-02-07,"4578608245",sign up,new
2023-02-08,"4580638629",sign up,transfer
2023-02-11,"4586262209",sign up,new
2023-02-11,"4586859764",sign up,new
2023-02-12,"4588350444",sign up,new
2023-02-12,"4588483611",sign up,new
2023-02-13,"4589970704",sign up,new
2023-02-13,"4590018529",sign up,transfer
2023-02-13,"4590087504",sign up,new
2023-02-13,"4590150474",sign up,new
2023-02-13,"4590488751",sign up,new
2023-02-13,"4590504145",sign up,new
2023-02-13,"4590700927",sign up,new
2023-02-13,"4590774025",sign up,transfer
2023-02-13,"4590803218",sign up,transfer
2023-02-14,"4592591065",sign up,new
2023-02-14,"4592950495",sign up,transfer
2023-02-14,"4593108399",sign up,new
2023-02-16,"4595181690",sign up,new
2023-02-16,"4595846841",sign up,new
2023-02-16,"4596697830",sign up,transfer
2023-02-17,"4598575056",sign up,transfer
2023-02-18,"4600573425",sign up,new
2023-02-19,"4602910594",sign up,new
2023-02-21,"4606222652",sign up,new
2023-02-22,"4608140864",sign up,new
2023-02-22,"4608907281",sign up,transfer
2023-02-24,"4504819195",sign up,new
2023-02-24,"4611839874",sign up,new
2023-02-24,"4612655854",sign up,new
2023-02-25,"4613636046",sign up,new
2023-02-25,"4613649324",sign up,new
2023-02-25,"4613675864",sign up,new
2023-02-26,"4616041001",sign up,new
2023-02-26,"4617197246",sign up,new
2023-02-27,"4576319054",sign up,new
2023-02-27,"4618186113",sign up,new
2023-02-28,"4622849401",sign up,new
2023-02-28,"4623417453",sign up,new
2023-02-28,"4625410776",sign up,transfer
2023-02-28,"4625651255",sign up,new
2023-02-28,"4626025858",sign up,transfer
2023-01-01,"4401306363",terminate,terminate
2023-01-01,"4498196473",sign up,new
2023-01-01,"4509333020",sign up,new
2023-01-01,"4509441247",sign up,transfer
2023-01-01,"4510159589",sign up,new
2023-01-02,"4510893514",sign up,new
2023-01-02,"4510933300",sign up,transfer
2023-01-02,"4511474461",sign up,new
2023-01-02,"4511826127",sign up,new
2023-01-02,"4512077761",sign up,new
2023-01-03,"4509441247",sign up,transfer
2023-01-03,"4513179645",sign up,new
2023-01-03,"4513365606",sign up,new
2023-01-03,"4514100411",sign up,transfer
2023-01-04,"4514754580",sign up,new
2023-01-04,"4515355737",sign up,new
2023-01-05,"4516558717",sign up,new
2023-01-05,"4517123129",sign up,new
2023-01-05,"4517636191",sign up,new
2023-01-06,"4518075474",sign up,new
2023-01-06,"4518945368",sign up,new
2023-01-06,"4519229209",sign up,new
2023-01-06,"4519387245",sign up,transfer
2023-01-06,"4519397573",sign up,new
2023-01-07,"4520902518",sign up,new
2023-01-08,"4522381861",sign up,new
2023-01-09,"4524305928",sign up,transfer
2023-01-11,"4528199624",sign up,new
2023-01-11,"4528877347",sign up,transfer
2023-01-11,"4528982947",sign up,new
2023-01-11,"4529070511",sign up,new
2023-01-12,"4530350677",sign up,new
2023-01-12,"4530650486",sign up,new
2023-01-13,"4531740676",sign up,transfer
2023-01-13,"4532937793",sign up,new
2023-01-14,"4258763864",sign up,new
2023-01-15,"4536548429",sign up,new
2023-01-16,"4315224166",sign up,new
2023-01-16,"4538393428",sign up,transfer
2023-01-16,"4539013079",sign up,new
2023-01-17,"4540205714",sign up,new
2023-01-18,"4541800216",sign up,new
2023-01-21,"4547674491",sign up,new
2023-01-21,"4547694701",sign up,new
2023-01-22,"4548697461",sign up,transfer
2023-01-22,"4549779558",sign up,new
2023-01-23,"4551257603",sign up,transfer
2023-01-23,"4551805603",sign up,transfer
2023-01-25,"4554259220",sign up,new
2023-01-25,"4554883514",sign up,transfer
2023-01-25,"4555153508",sign up,new
2023-01-25,"4555224624",sign up,new
2023-01-25,"4555428888",sign up,new
2023-01-26,"4556278345",sign up,transfer
2023-01-26,"4557203622",sign up,new
2023-01-27,"4558475512",sign up,new
2023-01-27,"4558871932",sign up,new
2023-01-27,"4558877318",sign up,new
2023-01-27,"4559348650",sign up,new
2023-01-28,"4561124038",sign up,new
2023-01-29,"4562395447",sign up,new
2023-01-29,"4562816424",sign up,new
2023-01-30,"4435519308",terminate,terminate
2023-01-30,"4563991988",sign up,new
2023-02-01,"4568006101",sign up,new
2023-02-02,"4569421827",sign up,transfer
2023-02-02,"4569830815",sign up,new
2023-02-02,"4569854204",sign up,new
2023-02-03,"4408433001",terminate,terminate
2023-01-31,"4566120679",sign up,new
2023-02-04,"4572668490",sign up,new
2023-02-05,"4345312458",sign up,new
2023-02-05,"4575502873",sign up,new
2023-02-05,"4575763231",sign up,new
2023-02-05,"4575794732",sign up,new
2023-02-06,"4576816014",sign up,new
2023-02-06,"4577123507",sign up,new
2023-02-06,"4577668052",sign up,new
2023-02-07,"4578536390",sign up,new
2023-02-07,"4578818434",sign up,new
2023-02-07,"4578948504",sign up,new
2023-02-08,"4580376908",sign up,transfer
2023-02-08,"4581068349",sign up,new
2023-02-09,"4575502873",sign up,new
2023-02-10,"4583753757",sign up,transfer
2023-02-12,"4588315746",sign up,new
2023-02-13,"4590108661",sign up,transfer
2023-02-13,"4590728296",sign up,transfer
2023-02-13,"4590763656",sign up,new
2023-02-13,"4590775938",sign up,transfer
2023-02-13,"4590852575",sign up,new
2023-02-13,"4590968458",sign up,transfer
2023-02-14,"4592207502",sign up,new
2023-02-14,"4592359067",sign up,new
2023-02-14,"4592501254",sign up,new
2023-02-15,"4593816114",sign up,new
2023-02-15,"4594273395",sign up,transfer
2023-02-16,"4595384824",sign up,transfer
2023-02-16,"4595435923",sign up,new
2023-02-16,"4595502168",sign up,transfer
2023-02-16,"4596058169",sign up,new
2023-02-16,"4596928774",sign up,new
2023-02-16,"4596969705",sign up,transfer
2023-02-17,"4590763656",sign up,new
2023-02-17,"4596969705",sign up,transfer
2023-02-17,"4598536194",sign up,new
2023-02-18,"4599308269",sign up,new
2023-02-18,"4599908727",sign up,new
2023-02-18,"4600349499",sign up,new
2023-02-18,"4600549409",sign up,new
2023-02-18,"4600651009",sign up,new
2023-02-19,"4601555977",sign up,transfer
2023-02-19,"4602070238",sign up,transfer
2023-02-19,"4602305806",sign up,new
2023-02-19,"4602775027",sign up,new
2023-02-21,"4590852575",sign up,new
2023-02-21,"4605994279",sign up,transfer
2023-02-24,"4611908908",sign up,new
2023-02-24,"4613450494",sign up,transfer
2023-02-25,"4595435923",sign up,new
2023-02-25,"4613450494",sign up,transfer
2023-02-25,"4613586769",sign up,new
2023-02-25,"4613736139",sign up,new
2023-02-26,"4407019103",sign up,new
2023-02-26,"4615808513",sign up,new
2023-02-26,"4615858176",sign up,new
2023-02-26,"4617137214",sign up,new
2023-02-28,"4326336093",terminate,terminate
2023-02-28,"4620568977",sign up,new
2023-02-28,"4621221073",sign up,new
2023-02-28,"4622327391",sign up,transfer
2023-02-28,"4623750186",sign up,new
2023-02-28,"4590852575",terminate,terminate
2023-02-28,"4624876561",sign up,new
2023-02-28,"4625637405",sign up,new
2023-02-20,"4604349266",sign up,transfer
2023-02-20,"4604666192",sign up,new
2023-02-20,"4604838232",sign up,new
2023-02-20,"4604913883",sign up,new
2023-01-01,"4509955997",sign up,new
2023-01-01,"4510591905",sign up,new
2023-01-02,"4511107865",sign up,new
2023-01-02,"4511318623",sign up,new
2023-01-02,"4511434598",sign up,new
2023-01-02,"4512225264",sign up,new
2023-01-03,"4511434598",sign up,new
2023-01-03,"4512852358",sign up,new
2023-01-03,"4513875986",sign up,new
2023-01-04,"4515221474",sign up,new
2023-01-04,"4515299338",sign up,new
2023-01-04,"4515770368",sign up,new
2023-01-05,"4516669221",sign up,transfer
2023-01-05,"4516696648",sign up,new
2023-01-05,"4516887186",sign up,transfer
2023-01-05,"4516927655",sign up,new
2023-01-05,"4517730337",sign up,transfer
2023-01-06,"4518350129",sign up,new
2023-01-06,"4519269171",sign up,new
2023-01-07,"4506312083",terminate,terminate
2023-01-07,"4520550452",sign up,new
2023-01-07,"4520906978",sign up,new
2023-01-07,"4521112537",sign up,transfer
2023-01-09,"4524866238",sign up,transfer
2023-01-10,"4427267484",sign up,new
2023-01-10,"4515770368",sign up,new
2023-01-10,"4526892933",sign up,transfer
2023-01-11,"4527824889",sign up,new
2023-01-11,"4528184496",sign up,new
2023-01-11,"4528518331",sign up,new
2023-01-12,"4530424216",sign up,new
2023-01-13,"4531655934",sign up,new
2023-01-14,"4533927169",sign up,transfer
2023-01-14,"4534183254",sign up,new
2023-01-15,"4536478935",sign up,new
2023-01-15,"4536480570",sign up,new
2023-01-16,"4524866238",sign up,transfer
2023-01-16,"4538289559",sign up,new
2023-01-16,"4538505717",sign up,transfer
2023-01-16,"4538621812",sign up,new
2023-01-17,"4539957395",sign up,transfer
2023-01-17,"4540146870",sign up,new
2023-01-18,"4541148175",sign up,new
2023-01-18,"4541643829",sign up,transfer
2023-01-18,"4541677848",sign up,new
2023-01-18,"4541777034",sign up,new
2023-01-18,"4541922445",sign up,new
2023-01-18,"4541974182",sign up,new
2023-01-18,"4541985402",sign up,new
2023-01-19,"4543283942",sign up,new
2023-01-19,"4543317267",sign up,transfer
2023-01-19,"4543788383",sign up,new
2023-01-19,"4544116629",sign up,new
2023-01-21,"4546082669",sign up,new
2023-01-21,"4546942902",sign up,transfer
2023-01-22,"4548859416",sign up,new
2023-01-22,"4549756241",sign up,new
2023-01-22,"4549918404",sign up,transfer
2023-01-22,"4549924235",sign up,new
2023-01-23,"4313378293",sign up,new
2023-01-23,"4551669116",sign up,new
2023-01-25,"4554680647",sign up,new
2023-01-26,"4556197719",sign up,new
2023-01-26,"4556224419",sign up,new
2023-01-26,"4556755417",sign up,new
2023-01-26,"4557400411",sign up,new
2023-01-27,"4559050799",sign up,transfer
2023-01-27,"4559357655",sign up,new
2023-01-28,"4557400411",sign up,new
2023-01-28,"4560657136",sign up,new
2023-01-29,"4562888822",sign up,new
2023-01-30,"4563581831",sign up,transfer
2023-02-01,"4543788383",sign up,new
2023-02-02,"4568901391",sign up,new
2023-02-02,"4569254129",sign up,new
2023-02-02,"4569707426",sign up,new
2023-02-02,"4569922487",sign up,transfer
2023-02-03,"4344764201",sign up,new
2023-02-03,"4571222187",sign up,new
2023-02-03,"4571837244",sign up,new
2023-01-31,"4562888822",sign up,new
2023-01-31,"4566166492",sign up,transfer
2023-01-31,"4566633377",sign up,new
2023-02-04,"4573271409",sign up,new
2023-02-04,"4573316417",sign up,transfer
2023-02-04,"4573338530",sign up,transfer
2023-02-05,"4574627049",sign up,new
2023-02-05,"4575305263",sign up,new
2023-02-06,"4524866238",terminate,terminate
2023-02-06,"4576437975",sign up,new
2023-02-06,"4576908336",sign up,new
2023-02-07,"4578576998",sign up,new
2023-02-07,"4579280154",sign up,transfer
2023-02-08,"4580296989",sign up,new
2023-02-09,"4582528914",sign up,transfer
2023-02-10,"4583529239",sign up,new
2023-02-10,"4584153550",sign up,new
2023-02-10,"4584482886",sign up,new
2023-02-10,"4584551727",sign up,new
2023-02-12,"4583529239",sign up,new
2023-02-12,"4587599462",sign up,new
2023-02-12,"4588746531",sign up,new
2023-02-13,"4253090000",terminate,terminate
2023-02-13,"4589767698",sign up,new
2023-02-13,"4589917319",sign up,new
2023-02-13,"4590646399",sign up,new
2023-02-13,"4590771676",sign up,transfer
2023-02-13,"4590906509",sign up,new
2023-02-13,"4590937411",sign up,new
2023-02-13,"4591151401",sign up,transfer
2023-02-14,"4591273689",sign up,new
2023-02-14,"4591346669",sign up,transfer
2023-02-14,"4591486759",sign up,transfer
2023-02-14,"4592817863",sign up,new
2023-02-14,"4592823319",sign up,new
2023-02-15,"4593614114",sign up,new
2023-02-15,"4593964442",sign up,new
2023-02-15,"4594366320",sign up,new
2023-02-15,"4594636001",sign up,new
2023-02-16,"4596565339",sign up,new
2023-02-16,"4596666935",sign up,new
2023-02-16,"4596722429",sign up,transfer
2023-02-17,"4597481999",sign up,new
2023-02-17,"4598717696",sign up,new
2023-02-18,"4600258054",sign up,new
2023-02-19,"4601187460",sign up,new
2023-02-19,"4602630311",sign up,new
2023-02-19,"4602830146",sign up,new
2023-02-19,"4602929548",sign up,new
2023-02-21,"4605440375",sign up,transfer
2023-02-21,"4607038770",sign up,new
2023-02-22,"4608771927",sign up,new
2023-02-24,"4511107865",terminate,terminate
2023-02-24,"4611992717",sign up,transfer
2023-02-24,"4613324849",sign up,transfer
2023-02-25,"4613513774",sign up,new
2023-02-25,"4614441149",sign up,new
2023-02-25,"4614786104",sign up,transfer
2023-02-25,"4614943275",sign up,new
2023-02-25,"4615160159",sign up,new
2023-02-25,"4615330634",sign up,transfer
2023-02-26,"4616599981",sign up,new
2023-02-26,"4617263130",sign up,new
2023-02-28,"4621676258",sign up,new
2023-02-28,"4623152741",sign up,new
2023-02-28,"4623479835",sign up,new
2023-02-28,"4624912379",sign up,new
2023-02-28,"4625222352",sign up,transfer
2023-02-28,"4625501498",sign up,transfer
2023-02-28,"4625598466",sign up,new
2023-02-28,"4625941724",sign up,new
2023-02-23,"4609864706",sign up,new
2023-02-23,"4610004349",sign up,new
2023-02-23,"4610394069",sign up,new
2023-02-23,"4610538134",sign up,new
2023-02-20,"4600258054",sign up,new
2023-01-01,"4508761228",sign up,transfer
2023-01-01,"4508816087",sign up,new
2023-01-01,"4509123535",sign up,transfer
2023-01-01,"4510305149",sign up,new
2023-01-02,"4511364265",sign up,new
2023-01-02,"4512111183",sign up,new
2023-01-03,"4512585652",sign up,new
2023-01-03,"4513130112",sign up,new
2023-01-03,"4513647847",sign up,transfer
2023-01-03,"4514041832",sign up,new
2023-01-04,"4514911175",sign up,transfer
2023-01-04,"4515793382",sign up,new
2023-01-05,"4516803511",sign up,new
2023-01-05,"4517067465",sign up,new
2023-01-05,"4517269082",sign up,new
2023-01-06,"4518119732",sign up,new
2023-01-06,"4518285492",sign up,new
2023-01-06,"4518644880",sign up,new
2023-01-06,"4519499859",sign up,new
2023-01-06,"4519640727",sign up,transfer
2023-01-07,"4520413041",sign up,new
2023-01-07,"4520813063",sign up,new
2023-01-07,"4521296460",sign up,new
2023-01-08,"4522207302",sign up,new
2023-01-08,"4522289077",sign up,new
2023-01-08,"4522811846",sign up,new
2023-01-08,"4522818948",sign up,new
2023-01-08,"4523638649",sign up,new
2023-01-08,"4523638943",sign up,new
2023-01-09,"4381819569",sign up,new
2023-01-09,"4524768097",sign up,transfer
2023-01-09,"4524862193",sign up,new
2023-01-10,"4521296460",sign up,new
2023-01-11,"4527789400",sign up,transfer
2023-01-11,"4528100051",sign up,transfer
2023-01-11,"4528584852",sign up,new
2023-01-12,"4530108522",sign up,new
2023-01-13,"4532048094",sign up,new
2023-01-13,"4532156027",sign up,new
2023-01-13,"4532689074",sign up,new
2023-01-15,"4535640702",sign up,new
2023-01-16,"4538504158",sign up,new
2023-01-17,"4540312611",sign up,new
2023-01-17,"4540660274",sign up,new
2023-01-19,"4543725409",sign up,new
2023-01-19,"4543952043",sign up,transfer
2023-01-22,"4549196990",sign up,transfer
2023-01-22,"4549440124",sign up,new
2023-01-23,"4335543956",terminate,terminate
2023-01-24,"4553510795",sign up,new
2023-01-25,"4554515413",sign up,transfer
2023-01-25,"4554547001",sign up,new
2023-01-25,"4555119462",sign up,new
2023-01-26,"4556365126",sign up,new
2023-01-26,"4557407764",sign up,transfer
2023-01-27,"4558171644",sign up,new
2023-01-28,"4559881762",sign up,transfer
2023-01-28,"4559991181",sign up,new
2023-01-28,"4560410496",sign up,new
2023-01-28,"4560699330",sign up,new
2023-01-28,"4560746909",sign up,new
2023-01-28,"4560882629",sign up,new
2023-01-29,"4562655596",sign up,transfer
2023-01-30,"4563973335",sign up,new
2023-01-30,"4564558061",sign up,new
2023-01-30,"4564775143",sign up,new
2023-02-02,"4568889244",sign up,new
2023-02-02,"4569082550",sign up,new
2023-02-03,"4571292737",sign up,new
2023-02-03,"4571641372",sign up,transfer
2023-01-31,"4363730188",terminate,terminate
2023-01-31,"4565657472",sign up,new
2023-01-31,"4566276921",sign up,new
2023-01-31,"4566625368",sign up,new
2023-01-31,"4566699198",sign up,new
2023-02-04,"4514911175",terminate,terminate
2023-02-04,"4573556793",sign up,new
2023-02-05,"4574606861",sign up,new
2023-02-05,"4574804802",sign up,new
2023-02-05,"4575094467",sign up,transfer
2023-02-06,"4575094467",sign up,transfer
2023-02-06,"4576587519",sign up,transfer
2023-02-06,"4577353586",sign up,transfer
2023-02-07,"4578783577",sign up,transfer
2023-02-08,"4579883071",sign up,new
2023-02-09,"4317335583",terminate,terminate
2023-02-09,"4404314961",sign up,new
2023-02-09,"4581843429",sign up,transfer
2023-02-11,"4459446441",terminate,terminate
2023-02-11,"4586305639",sign up,new
2023-02-11,"4586618425",sign up,transfer
2023-02-12,"4588131053",sign up,transfer
2023-02-12,"4588806684",sign up,new
2023-02-13,"4589912459",sign up,new
2023-02-13,"4590044085",sign up,new
2023-02-13,"4590920594",sign up,transfer
2023-02-13,"4590952256",sign up,transfer
2023-02-13,"4591077637",sign up,transfer
2023-02-13,"4591078668",sign up,transfer
2023-02-14,"4591533842",sign up,transfer
2023-02-14,"4591928184",sign up,transfer
2023-02-14,"4591947996",sign up,transfer
2023-02-14,"4592923455",sign up,new
2023-02-15,"4593432856",sign up,transfer
2023-02-15,"4593503819",sign up,transfer
2023-02-16,"4595632282",sign up,transfer
2023-02-16,"4595812164",sign up,new
2023-02-16,"4596366377",sign up,transfer
2023-02-16,"4596536636",sign up,transfer
2023-02-17,"4598908205",sign up,new
2023-02-18,"4599457374",sign up,new
2023-02-18,"4599590709",sign up,new
2023-02-18,"4600245071",sign up,new
2023-02-19,"4602650570",sign up,new
2023-02-19,"4602920419",sign up,new
2023-02-21,"4566699198",sign up,new
2023-02-21,"4606252921",sign up,transfer
2023-02-21,"4606602289",sign up,new
2023-02-21,"4606661578",sign up,transfer
2023-02-22,"4607584984",sign up,new
2023-02-24,"4612018079",sign up,new
2023-02-24,"4613153884",sign up,new
2023-02-25,"4613153884",sign up,new
2023-02-25,"4614689359",sign up,new
2023-02-25,"4615091142",sign up,new
2023-02-25,"4615437867",sign up,new
2023-02-27,"4614689359",sign up,new
2023-02-27,"4617962041",sign up,new
2023-02-27,"4618288658",sign up,new
2023-02-27,"4618425649",sign up,transfer
2023-02-27,"4618742591",sign up,new
2023-02-28,"4620565741",sign up,new
2023-02-28,"4622448742",sign up,new
2023-02-28,"4622525092",sign up,new
2023-02-28,"4623147166",sign up,new
2023-02-28,"4617962041",sign up,new
2023-02-28,"4625711721",sign up,new
2023-02-23,"4468773250",terminate,terminate
2023-02-23,"4610617141",sign up,transfer
2023-01-01,"4509770013",sign up,new
2023-01-01,"4510281927",sign up,new
2023-01-02,"4511137645",sign up,new
2023-01-03,"4512475008",sign up,new
2023-01-03,"4514034748",sign up,new
2023-01-04,"4514804303",sign up,new
2023-01-05,"4423978752",terminate,terminate
2023-01-05,"4516420135",sign up,new
2023-01-05,"4516801258",sign up,new
2023-01-05,"4517215694",sign up,new
2023-01-06,"4423978752",terminate,terminate
2023-01-06,"4518119173",sign up,new
2023-01-06,"4518565991",sign up,new
2023-01-06,"4518702276",sign up,new
2023-01-06,"4518798647",sign up,transfer
2023-01-06,"4519351330",sign up,new
2023-01-08,"4523731122",sign up,transfer
2023-01-09,"4524385748",sign up,new
2023-01-09,"4524960740",sign up,transfer
2023-01-12,"4530660781",sign up,new
2023-01-12,"4530836630",sign up,transfer
2023-01-12,"4530935753",sign up,transfer
2023-01-13,"4531810075",sign up,new
2023-01-14,"4533813804",sign up,new
2023-01-14,"4534519617",sign up,new
2023-01-15,"4534519617",sign up,new
2023-01-15,"4535820766",sign up,new
2023-01-15,"4536598339",sign up,new
2023-01-16,"4538713105",sign up,new
2023-01-16,"4538728598",sign up,new
2023-01-18,"4541735467",sign up,new
2023-01-19,"4370721510",sign up,new
2023-01-21,"4547910194",sign up,new
2023-01-22,"4548702308",sign up,new
2023-01-23,"4550770617",sign up,transfer
2023-01-24,"4552774604",sign up,transfer
2023-01-24,"4553005365",sign up,new
2023-01-24,"4553389559",sign up,new
2023-01-25,"4554211563",sign up,new
2023-01-26,"4556061849",sign up,new
2023-01-26,"4556649545",sign up,new
2023-01-27,"4558497932",sign up,new
2023-01-27,"4559125595",sign up,new
2023-01-27,"4559132287",sign up,new
2023-01-28,"4560497080",sign up,transfer
2023-01-28,"4561146348",sign up,transfer
2023-01-29,"4561551438",sign up,new
2023-01-30,"4564398228",sign up,new
2023-02-01,"4568267569",sign up,new
2023-02-02,"4568731989",sign up,new
2023-02-03,"4571403376",sign up,new
2023-01-31,"4565468511",sign up,transfer
2023-01-31,"4565960843",sign up,new
2023-01-31,"4566074058",sign up,transfer
2023-01-31,"4566372910",sign up,new
2023-01-31,"4566407875",sign up,new
2023-02-04,"4571403376",sign up,new
2023-02-05,"4575066929",sign up,new
2023-02-08,"4581116014",sign up,new
2023-02-10,"4584992706",sign up,transfer
2023-02-10,"4585144209",sign up,transfer
2023-02-10,"4585153097",sign up,transfer
2023-02-11,"4586123615",sign up,transfer
2023-02-11,"4586794034",sign up,new
2023-02-11,"4586850245",sign up,new
2023-02-12,"4588669326",sign up,new
2023-02-12,"4588821059",sign up,new
2023-02-13,"4590589694",sign up,new
2023-02-13,"4590656494",sign up,transfer
2023-02-13,"4590834198",sign up,transfer
2023-02-13,"4590856877",sign up,transfer
2023-02-13,"4590970184",sign up,transfer
2023-02-14,"4591206510",sign up,new
2023-02-14,"4591270171",sign up,new
2023-02-14,"4591484406",sign up,new
2023-02-14,"4592310190",sign up,transfer
2023-02-15,"4593691639",sign up,new
2023-02-15,"4594003738",sign up,new
2023-02-15,"4594366806",sign up,new
2023-02-15,"4594432537",sign up,new
2023-02-15,"4594557769",sign up,new
2023-02-15,"4594653411",sign up,transfer
2023-02-17,"4597724514",sign up,new
2023-02-17,"4597759697",sign up,new
2023-02-17,"4598056612",sign up,new
2023-02-17,"4598166504",sign up,new
2023-02-17,"4598205280",sign up,new
2023-02-17,"4598504397",sign up,new
2023-02-17,"4598852292",sign up,new
2023-02-18,"4599553094",sign up,transfer
2023-02-18,"4600600789",sign up,new
2023-02-18,"4600665069",sign up,new
2023-02-18,"4600871584",sign up,new
2023-02-19,"4600665069",sign up,new
2023-02-19,"4602119074",sign up,transfer
2023-02-19,"4602791981",sign up,new
2023-02-19,"4602895257",sign up,new
2023-02-21,"4605891301",sign up,new
2023-02-21,"4606706289",sign up,transfer
2023-02-21,"4607204239",sign up,transfer
2023-02-24,"4612151528",sign up,transfer
2023-02-25,"4613451226",sign up,transfer
2023-02-25,"4614826993",sign up,transfer
2023-02-26,"4617444473",sign up,transfer
2023-02-28,"4293316242",terminate,terminate
2023-02-28,"4620781076",sign up,new
2023-02-28,"4622580789",sign up,new
2023-02-28,"4623114379",sign up,new
2023-02-28,"4623379871",sign up,new
2023-02-28,"4623501474",sign up,new
2023-02-28,"4623695886",sign up,transfer
2023-02-28,"4623880174",sign up,new
2023-02-28,"4625902691",sign up,transfer
2023-02-23,"4610910292",sign up,new
2023-02-23,"4611154522",sign up,new
2023-02-23,"4611202195",sign up,new
2023-02-20,"4604725039",sign up,new
2023-01-01,"4509125052",sign up,new
2023-01-02,"4497013550",sign up,new
2023-01-02,"4511008300",sign up,transfer
2023-01-02,"4511369047",sign up,new
2023-01-02,"4511577571",sign up,new
2023-01-02,"4511635140",sign up,new
2023-01-02,"4512097248",sign up,new
2023-01-02,"4512153327",sign up,transfer
2023-01-03,"4513007506",sign up,transfer
2023-01-03,"4513065478",sign up,new
2023-01-04,"4515095213",sign up,new
2023-01-04,"4515695839",sign up,new
2023-01-05,"4516654025",sign up,new
2023-01-06,"4517941274",sign up,new
2023-01-06,"4519110708",sign up,new
2023-01-06,"4519504749",sign up,new
2023-01-07,"4520564480",sign up,new
2023-01-08,"4522078538",sign up,new
2023-01-08,"4522367759",sign up,new
2023-01-08,"4522476211",sign up,new
2023-01-08,"4522612063",sign up,new
2023-01-08,"4523227844",sign up,new
2023-01-08,"4523333138",sign up,new
2023-01-09,"4524899471",sign up,new
2023-01-09,"4525367165",sign up,new
2023-01-10,"4526896558",sign up,new
2023-01-12,"4529604187",sign up,transfer
2023-01-12,"4530420145",sign up,new
2023-01-12,"4531019251",sign up,transfer
2023-01-13,"4436365853",terminate,terminate
2023-01-13,"4531164888",sign up,new
2023-01-13,"4532195930",sign up,new
2023-01-13,"4532256374",sign up,new
2023-01-14,"4534232250",sign up,new
2023-01-15,"4498112072",terminate,terminate
2023-01-15,"4536163568",sign up,new
2023-01-16,"4515695839",terminate,terminate
2023-01-16,"4538164018",sign up,new
2023-01-17,"4540147283",sign up,transfer
2023-01-18,"4541498862",sign up,new
2023-01-19,"4543996614",sign up,transfer
2023-01-19,"4544347838",sign up,transfer
2023-01-20,"4544651775",sign up,transfer
2023-01-21,"4547844560",sign up,new
2023-01-21,"4548115898",sign up,new
2023-01-22,"4548981007",sign up,new
2023-01-22,"4550055572",sign up,new
2023-01-23,"4551133678",sign up,new
2023-01-24,"4552648822",sign up,new
2023-01-24,"4553133947",sign up,new
2023-01-25,"4469451628",sign up,transfer
2023-01-26,"4551133678",sign up,new
2023-01-26,"4556835536",sign up,new
2023-01-26,"4557297208",sign up,transfer
2023-01-27,"4558978505",sign up,new
2023-01-27,"4559012637",sign up,transfer
2023-01-27,"4559142384",sign up,new
2023-01-27,"4559293594",sign up,transfer
2023-01-30,"4563805851",sign up,new
2023-01-30,"4564375841",sign up,new
2023-02-01,"4567630166",sign up,new
2023-02-01,"4567696251",sign up,new
2023-02-01,"4568258702",sign up,transfer
2023-02-02,"4569688613",sign up,new
2023-02-03,"4571373241",sign up,transfer
2023-02-03,"4572064161",sign up,transfer
2023-01-31,"4565185507",sign up,transfer
2023-02-04,"4572585322",sign up,new
2023-02-04,"4573116337",sign up,new
2023-02-06,"4577241067",sign up,transfer
2023-02-06,"4577280194",sign up,new
2023-02-06,"4577715013",sign up,new
2023-02-07,"4579261931",sign up,transfer
2023-02-07,"4579445344",sign up,transfer
2023-02-08,"4580281669",sign up,new
2023-02-08,"4581003956",sign up,new
